species,cramer_v,odds_ratio,co_occurrence_ratio,p_value,chi2_statistic,adjusted_p_value,preference_index,relative_risk,interpretation,cooccurrence_zscore,relative_strength,co_occurrence_ratio_percentile,cramer_v_percentile,odds_ratio_percentile,rank
species_Sphyrapicus ruber,0.0313441824238538,0.40505698005698004,0.07801418439716312,0.004375551473803849,8.120995941862676,0.006667507007701102,-0.1124120204018464,inf,"Below average association with VCM (z-score: -0.3, ranked #56 of 163 significant species)
Co-occurrence ratio: 7.8% (higher than 66.3% of significant species)
Effect size (Cramer's V): 0.031 (stronger than 10.4% of significant species)
Odds ratio: 0.4 (higher than 66.3% of significant species)
p=6.7e-03",-0.290106863166154,weak,0.6625766871165644,0.10429447852760736,0.6625766871165644,56.0
species_Sphyrapicus thyroideus,0.03449542037095728,0.17982471671388103,0.03614457831325301,0.001711297194019438,9.835994663619804,0.0027980333683237523,-0.16292934106884407,inf,"Below average association with VCM (z-score: -0.5, ranked #94 of 163 significant species)
Co-occurrence ratio: 3.6% (higher than 42.9% of significant species)
Effect size (Cramer's V): 0.034 (stronger than 16.6% of significant species)
Odds ratio: 0.2 (higher than 43.6% of significant species)
p=2.8e-03",-0.49676014967914267,weak,0.4294478527607362,0.1656441717791411,0.43558282208588955,94.0
species_Spiraea splendens,0.07831133890214331,0.0,0.0,1.0802523668342046e-12,50.69261550814268,7.805694521640703e-12,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.078 (stronger than 81.6% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=7.8e-12",-0.675156762321988,weak,0.06441717791411043,0.8159509202453987,0.06441717791411043,153.5
species_Streptanthus tortuosus,0.06461306680650691,0.16762345051818736,0.034482758620689655,4.242202741568835e-09,34.50929689210682,2.4365472156703056e-08,-0.16493439165689383,inf,"Below average association with VCM (z-score: -0.5, ranked #97 of 163 significant species)
Co-occurrence ratio: 3.4% (higher than 41.1% of significant species)
Effect size (Cramer's V): 0.065 (stronger than 76.7% of significant species)
Odds ratio: 0.2 (higher than 41.1% of significant species)
p=2.4e-08",-0.5049622927891586,weak,0.4110429447852761,0.7668711656441718,0.4110429447852761,97.0
species_Tamiasciurus douglasii,0.05429269334314884,0.32059853549824896,0.06375838926174497,7.967640582674775e-07,24.365659686046133,3.13114296582307e-06,-0.12961219593671233,inf,"Below average association with VCM (z-score: -0.4, ranked #64 of 163 significant species)
Co-occurrence ratio: 6.4% (higher than 61.3% of significant species)
Effect size (Cramer's V): 0.054 (stronger than 65.6% of significant species)
Odds ratio: 0.3 (higher than 61.3% of significant species)
p=3.1e-06",-0.3604683304005483,weak,0.6134969325153374,0.656441717791411,0.6134969325153374,64.0
species_Taricha sierrae,0.09584086654834624,4.393939393939394,0.46774193548387094,2.943314167472935e-18,75.92710907829958,4.120639834462109e-17,0.3578097852444428,inf,"Very strong association with VCM (z-score: 1.6, ranked #14 of 163 significant species)
Co-occurrence ratio: 46.8% (higher than 92.0% of significant species)
Effect size (Cramer's V): 0.096 (stronger than 90.8% of significant species)
Odds ratio: 4.4 (higher than 92.0% of significant species)
p=4.1e-17",1.633448864728166,strong,0.9202453987730062,0.9079754601226994,0.9202453987730062,14.0
species_Thamnophis couchii,0.00671998143373843,1.1877216312056738,0.19658119658119658,0.5412232712651517,0.3732772717832775,0.5856715592434492,0.030643726600521216,inf,Not a significant association,,,,,,
species_Thamnophis elegans,0.04154581971240567,0.2473274410774411,0.04929577464788732,0.00015857340278733367,14.267571750668862,0.00033828992594631184,-0.14706190727785193,inf,"Below average association with VCM (z-score: -0.4, ranked #80 of 163 significant species)
Co-occurrence ratio: 4.9% (higher than 51.5% of significant species)
Effect size (Cramer's V): 0.042 (stronger than 36.2% of significant species)
Odds ratio: 0.2 (higher than 52.1% of significant species)
p=3.4e-04",-0.4318505840461826,weak,0.5153374233128835,0.3619631901840491,0.5214723926380368,80.0
species_Toxicodendron diversilobum,0.1903405851182646,17.371153630972362,0.7711864406779662,4.290500523447354e-67,299.4733639445881,4.805360586261037e-65,0.7239274731636357,inf,"Exceptionally strong association with VCM (z-score: 3.1, ranked #4 of 163 significant species)
Co-occurrence ratio: 77.1% (higher than 98.2% of significant species)
Effect size (Cramer's V): 0.190 (stronger than 99.4% of significant species)
Odds ratio: 17.4 (higher than 98.2% of significant species)
p=4.8e-65",3.131141585958833,very_strong,0.9815950920245399,0.9938650306748467,0.9815950920245399,4.0
species_Tragopogon dubius,0.021435835766160784,0.506162202659674,0.09523809523809523,0.05130813681521211,3.7981861245788986,0.06760601556827948,-0.09163069694378995,inf,Not a significant association,,,,,,
species_Trichodes ornatus,0.001121345571117346,1.0636206505228976,0.18,0.9187963731454956,0.010393799745619848,0.9440843467183074,0.010637863085680904,inf,Not a significant association,,,,,,
species_Trifolium longipes,0.04087276379003362,0.0,0.0,0.00020236047830993274,13.809037588763415,0.0004047209566198655,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.041 (stronger than 31.9% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=4.0e-04",-0.675156762321988,weak,0.06441717791411043,0.31901840490797545,0.06441717791411043,153.5
species_Triteleia hyacinthina,0.008512426135581789,0.7524506854513983,0.1348314606741573,0.4389728459777129,0.598965921767741,0.48200939950493965,-0.04385974982738518,inf,Not a significant association,,,,,,
species_Triteleia ixioides,0.02029433431626014,0.7325711306420378,0.13274336283185842,0.065021385439207,3.4044348041415473,0.08370569159989867,-0.046379121709510786,inf,Not a significant association,,,,,,
species_Turdus migratorius,0.021446252495407533,0.6870701534080667,0.12546125461254612,0.0511951174918407,3.8018784732359325,0.06760601556827948,-0.05516527067182803,inf,Not a significant association,,,,,,
species_Ursus americanus,0.045899431806686944,0.5207798880061789,0.09978768577494693,3.0053092620628416e-05,17.414460306900644,7.965970408098669e-05,-0.08614143765644268,inf,"Below average association with VCM (z-score: -0.2, ranked #44 of 163 significant species)
Co-occurrence ratio: 10.0% (higher than 73.6% of significant species)
Effect size (Cramer's V): 0.046 (stronger than 49.1% of significant species)
Odds ratio: 0.5 (higher than 73.6% of significant species)
p=8.0e-05",-0.1826407071770909,weak,0.7361963190184049,0.49079754601226994,0.7361963190184049,44.0
species_Valeriana californica,0.041181974589883694,0.0,0.0,0.00018099538562849833,14.018764287253017,0.00037539783685910764,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.041 (stronger than 34.4% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=3.8e-04",-0.675156762321988,weak,0.06441717791411043,0.34355828220858897,0.06441717791411043,153.5
species_Vanessa cardui,0.001842388474199841,0.9239041327096494,0.16037735849056603,0.8669723697655638,0.028058071466019283,0.8949392204031626,-0.01303762293343764,inf,Not a significant association,,,,,,
species_Veratrum californicum,0.10315611805345558,0.03095705639969096,0.006772009029345372,6.679048506777371e-21,87.96003266290207,1.2467557212651093e-19,-0.198368497060784,inf,"Below average association with VCM (z-score: -0.6, ranked #143 of 163 significant species)
Co-occurrence ratio: 0.7% (higher than 12.9% of significant species)
Effect size (Cramer's V): 0.103 (stronger than 93.3% of significant species)
Odds ratio: 0.0 (higher than 12.9% of significant species)
p=1.2e-19",-0.64173256627378,weak,0.12883435582822086,0.9325153374233128,0.12883435582822086,143.0
species_Verbascum thapsus,0.0035239270837523003,1.0702554744525548,0.18072289156626506,0.7486751311233819,0.10264770124919034,0.7800150203331979,0.011510060091482545,inf,Not a significant association,,,,,,
species_Viola glabella,0.04294700224594754,0.09753455522336323,0.02,9.43673078953809e-05,15.246182385816356,0.0002135179491774275,-0.18240840753174722,inf,"Below average association with VCM (z-score: -0.6, ranked #115 of 163 significant species)
Co-occurrence ratio: 2.0% (higher than 30.1% of significant species)
Effect size (Cramer's V): 0.043 (stronger than 39.9% of significant species)
Odds ratio: 0.1 (higher than 30.1% of significant species)
p=2.1e-04",-0.5764439699929469,weak,0.3006134969325153,0.3987730061349693,0.3006134969325153,115.0
species_Viola lobata,0.04033993278982716,0.4474073158093085,0.08614232209737828,0.000244830477297231,13.451345927113925,0.0004810704115314013,-0.10260510371377482,inf,"Below average association with VCM (z-score: -0.2, ranked #51 of 163 significant species)
Co-occurrence ratio: 8.6% (higher than 69.3% of significant species)
Effect size (Cramer's V): 0.040 (stronger than 30.7% of significant species)
Odds ratio: 0.4 (higher than 69.3% of significant species)
p=4.8e-04",-0.24998930472499462,weak,0.6932515337423313,0.3067484662576687,0.6932515337423313,51.0
species_Viola macloskeyi,0.05236598540905752,0.0,0.0,1.9264861360391996e-06,22.666995672704193,6.849728483694932e-06,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.052 (stronger than 62.0% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=6.8e-06",-0.675156762321988,weak,0.06441717791411043,0.6196319018404908,0.06441717791411043,153.5
species_Viola pinetorum,0.04274510454353889,0.054350970811366854,0.011235955056179775,0.00010179210459764079,15.103171993513074,0.00022801431429871535,-0.19298257123129733,inf,"Below average association with VCM (z-score: -0.6, ranked #132 of 163 significant species)
Co-occurrence ratio: 1.1% (higher than 19.6% of significant species)
Effect size (Cramer's V): 0.043 (stronger than 39.3% of significant species)
Odds ratio: 0.1 (higher than 19.6% of significant species)
p=2.3e-04",-0.6197001374180323,weak,0.19631901840490798,0.39263803680981596,0.19631901840490798,132.0
species_Viola purpurea,0.03097169132918166,0.5665643554987817,0.10622710622710622,0.004864532478411648,7.92912465688902,0.007264368501094728,-0.07837202451127427,inf,"Below average association with VCM (z-score: -0.2, ranked #43 of 163 significant species)
Co-occurrence ratio: 10.6% (higher than 74.2% of significant species)
Effect size (Cramer's V): 0.031 (stronger than 8.6% of significant species)
Odds ratio: 0.6 (higher than 74.2% of significant species)
p=7.3e-03",-0.1508580484864219,weak,0.7423312883435583,0.08588957055214724,0.7423312883435583,43.0
species_Viola sheltonii,0.024624464406885285,1.7142606969820793,0.26,0.02516920228337956,5.012206868396388,0.035458498814320887,0.10716099839439498,inf,"Above average association with VCM (z-score: 0.6, ranked #38 of 163 significant species)
Co-occurrence ratio: 26.0% (higher than 77.3% of significant species)
Effect size (Cramer's V): 0.025 (stronger than 3.1% of significant species)
Odds ratio: 1.7 (higher than 77.3% of significant species)
p=3.5e-02",0.6081095379555459,average,0.7730061349693251,0.03067484662576687,0.7730061349693251,38.0
species_Woodwardia fimbriata,0.09774295128179564,6.843385579937304,0.5797101449275363,6.303615877302194e-19,78.97075628592708,1.0861615050120704e-17,0.4929038181245095,inf,"Exceptionally strong association with VCM (z-score: 2.2, ranked #8 of 163 significant species)
Co-occurrence ratio: 58.0% (higher than 95.7% of significant species)
Effect size (Cramer's V): 0.098 (stronger than 92.6% of significant species)
Odds ratio: 6.8 (higher than 95.7% of significant species)
p=1.1e-17",2.1860835950415214,very_strong,0.9570552147239264,0.9263803680981595,0.9570552147239264,8.0
species_Wyethia mollis,0.08005184816617682,0.04912869568686909,0.010452961672473868,3.385104131817034e-13,52.9709945315873,2.527544418423385e-12,-0.19392728343531326,inf,"Below average association with VCM (z-score: -0.6, ranked #134 of 163 significant species)
Co-occurrence ratio: 1.0% (higher than 18.4% of significant species)
Effect size (Cramer's V): 0.080 (stronger than 82.2% of significant species)
Odds ratio: 0.0 (higher than 17.8% of significant species)
p=2.5e-12",-0.6235647105820711,weak,0.18404907975460122,0.8220858895705522,0.17791411042944785,134.0
species_Wyethia sagittata,0.030164398375927725,0.25271364094147486,0.05,0.006097845377926572,7.521158422268893,0.008869593276984104,-0.14621223179097945,inf,"Below average association with VCM (z-score: -0.4, ranked #78 of 163 significant species)
Co-occurrence ratio: 5.0% (higher than 52.5% of significant species)
Effect size (Cramer's V): 0.030 (stronger than 6.1% of significant species)
Odds ratio: 0.3 (higher than 53.4% of significant species)
p=8.9e-03",-0.4283747814993853,weak,0.5245398773006135,0.06134969325153374,0.5337423312883436,78.5
